                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,      train/dehaze_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,        val/dehaze_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.83497,                 0.8996,                 1.1701,                 0.0082,                0.70294,                 0.6119,                0.66442,                0.45057,                 1.1415,                 1.1938,                 1.3824,                      0,               0.001585,               0.001585,               0.001585
                     87,                0.84375,                0.91563,                 1.1749,                0.00831,                0.70346,                0.62478,                0.67682,                0.45839,                  1.142,                 1.1731,                 1.3777,                      0,               0.001486,               0.001486,               0.001486
                     88,                0.82173,                0.88774,                 1.1599,                0.00825,                  0.716,                0.60275,                0.67177,                0.45487,                 1.1357,                 1.1923,                 1.3751,                      0,               0.001387,               0.001387,               0.001387
                     89,                0.80635,                0.88297,                 1.1559,                0.00827,                0.72211,                 0.6093,                0.67782,                0.46126,                 1.1304,                 1.1803,                 1.3761,                      0,               0.001288,               0.001288,               0.001288
                     90,                0.76001,                0.71776,                 1.1262,                0.00716,                0.70569,                0.61329,                0.66243,                0.44906,                 1.1396,                 1.1989,                 1.3829,                      0,               0.001189,               0.001189,               0.001189
                     91,                0.73939,                0.68237,                 1.0989,                0.00704,                0.71286,                0.61035,                0.66317,                0.44819,                 1.1464,                 1.1981,                 1.3894,                      0,                0.00109,                0.00109,                0.00109
                     92,                 0.7303,                0.66565,                 1.0956,                0.00696,                0.70111,                 0.6121,                0.66835,                0.45129,                 1.1495,                 1.1957,                 1.3977,                      0,               0.000991,               0.000991,               0.000991
                     93,                0.71701,                0.66121,                 1.0862,                0.00692,                0.71068,                0.61309,                0.66908,                0.45411,                 1.1446,                 1.1886,                 1.3949,                      0,               0.000892,               0.000892,               0.000892
                     94,                0.71757,                0.65173,                 1.0951,                0.00697,                0.71483,                0.60827,                0.66969,                0.45454,                 1.1385,                 1.1898,                 1.3933,                      0,               0.000793,               0.000793,               0.000793
                     95,                0.70699,                0.64426,                 1.0868,                  0.007,                0.71496,                0.61018,                0.67075,                0.45609,                  1.138,                 1.1908,                 1.3908,                      0,               0.000694,               0.000694,               0.000694
                     96,                0.70534,                0.62428,                 1.0797,                0.00688,                0.73038,                0.59863,                0.66621,                0.45345,                 1.1387,                 1.2022,                 1.3931,                      0,               0.000595,               0.000595,               0.000595
                     97,                0.70101,                0.63279,                 1.0792,                 0.0069,                0.71155,                0.61286,                0.67053,                0.45912,                 1.1333,                 1.1832,                 1.3894,                      0,               0.000496,               0.000496,               0.000496
                     98,                0.69328,                 0.6126,                 1.0683,                0.00686,                0.74241,                0.59453,                0.67247,                0.45934,                 1.1364,                 1.1791,                 1.3906,                      0,               0.000397,               0.000397,               0.000397
                     99,                0.69009,                0.61066,                 1.0663,                0.00693,                0.74056,                 0.5955,                0.67212,                0.45994,                 1.1357,                 1.1865,                 1.3909,                      0,               0.000298,               0.000298,               0.000298
